"","tnr.test.mean","tpr.test.mean","acc.test.mean","tp.test.mean","fp.test.mean","tn.test.mean","fn.test.mean","ppv.test.mean","f1.test.mean","mmce.test.mean","tnr_train","tpr_train","acc_train","tp_train","fp_train","tn_train","fn_train","ppv_train","f1_train","mmce_train","best_k","predictors","num_predictors"
"2712",0.314285714285714,0.913698630136986,0.817241379310345,66.7,9.6,4.4,6.3,0.87437318279349,0.893197987581286,0.182758620689655,0.75,0.973972602739726,0.937931034482759,711,35,105,19,0.953083109919571,0.963414634146341,0.0620689655172414,1,"OverTime StockOptionLevel JobLevelB MaritalStatus Age JobInvolvementB",6
"2721",0.314285714285714,0.920547945205479,0.822988505747126,67.2,9.6,4.4,5.8,0.875131905990215,0.89704728445904,0.177011494252874,0.8,0.971232876712329,0.94367816091954,709,28,112,21,0.962008141112619,0.966598500340832,0.0563218390804598,1,"OverTime StockOptionLevel JobLevelB MaritalStatus YearsAtCompany Education",6
"2759",0.314285714285714,0.927397260273973,0.828735632183908,67.7,9.6,4.4,5.3,0.87607477639956,0.900856814613925,0.171264367816092,0.7,0.971232876712329,0.927586206896552,709,42,98,21,0.944074567243675,0.957461174881837,0.0724137931034483,1,"OverTime StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB",6
"2783",0.314285714285714,0.927397260273973,0.828735632183908,67.7,9.6,4.4,5.3,0.875731316847129,0.900642820862665,0.171264367816092,0.542857142857143,0.961643835616438,0.894252873563218,702,64,76,28,0.91644908616188,0.938502673796791,0.105747126436782,1,"OverTime StockOptionLevel JobLevelB JobSatisfaction Education WorkLifeBalanceB",6
"2791",0.314285714285714,0.952054794520548,0.849425287356322,69.5,9.6,4.4,3.5,0.87867492260026,0.91372295140663,0.150574712643678,0.328571428571429,0.973972602739726,0.870114942528736,711,94,46,19,0.883229813664596,0.926384364820847,0.129885057471264,1,"OverTime StockOptionLevel JobLevelB NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"2954",0.314285714285714,0.920547945205479,0.822988505747126,67.2,9.6,4.4,5.8,0.875809726067001,0.896920288667261,0.177011494252874,0.514285714285714,0.958904109589041,0.88735632183908,700,68,72,30,0.911458333333333,0.934579439252336,0.11264367816092,1,"OverTime JobLevelB MaritalStatus YearsAtCompany EnviornmentSatisfactionB WorkLifeBalanceB",6
"2958",0.314285714285714,0.945205479452055,0.84367816091954,69,9.6,4.4,4,0.878221178466505,0.910257278409859,0.15632183908046,0.585714285714286,0.965753424657534,0.904597701149425,705,58,82,25,0.923984272608126,0.944407233757535,0.0954022988505747,1,"OverTime JobLevelB MaritalStatus JobSatisfaction JobInvolvementB Education",6
"2968",0.314285714285714,0.953424657534247,0.850574712643678,69.6,9.6,4.4,3.4,0.879613153026931,0.914555583296739,0.149425287356322,0.4,0.963013698630137,0.872413793103448,703,84,56,27,0.893265565438374,0.926829268292683,0.127586206896552,1,"OverTime JobLevelB MaritalStatus JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"2972",0.314285714285714,0.93972602739726,0.839080459770115,68.6,9.6,4.4,4.4,0.878294502950432,0.907400129126933,0.160919540229885,0.435714285714286,0.968493150684931,0.882758620689655,707,79,61,23,0.899491094147583,0.932717678100264,0.117241379310345,1,"OverTime JobLevelB MaritalStatus NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"2975",0.314285714285714,0.936986301369863,0.836781609195402,68.4,9.6,4.4,4.6,0.877363118779924,0.905849153074609,0.163218390804598,0.421428571428571,0.958904109589041,0.872413793103448,700,81,59,30,0.89628681177977,0.926538716082065,0.127586206896552,1,"OverTime JobLevelB MaritalStatus EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"4598",0.314285714285714,0.942465753424657,0.841379310344828,68.8,9.6,4.4,4.2,0.878429341188538,0.908684236575175,0.158620689655172,0.478571428571429,0.963013698630137,0.885057471264368,703,73,67,27,0.905927835051546,0.933598937583001,0.114942528735632,1,"OverTime StockOptionLevel JobLevelB MaritalStatus JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4610",0.314285714285714,0.941095890410959,0.840229885057471,68.7,9.6,4.4,4.3,0.877620044727989,0.90779262423225,0.159770114942529,0.492857142857143,0.973972602739726,0.896551724137931,711,71,69,19,0.90920716112532,0.94047619047619,0.103448275862069,1,"OverTime StockOptionLevel JobLevelB MaritalStatus NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4612",0.314285714285714,0.935616438356164,0.835632183908046,68.3,9.6,4.4,4.7,0.876966579545165,0.905174846921318,0.164367816091954,0.514285714285714,0.972602739726027,0.898850574712644,710,68,72,20,0.912596401028278,0.941644562334218,0.101149425287356,1,"OverTime StockOptionLevel JobLevelB MaritalStatus NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4864",0.314285714285714,0.921917808219178,0.824137931034483,67.3,9.6,4.4,5.7,0.875366168046381,0.897928834572357,0.175862068965517,0.75,0.978082191780822,0.941379310344828,714,35,105,16,0.953271028037383,0.96551724137931,0.0586206896551724,1,"OverTime JobLevelB MaritalStatus YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"4865",0.314285714285714,0.952054794520548,0.849425287356322,69.5,9.6,4.4,3.5,0.879120332340213,0.913792738627917,0.150574712643678,0.435714285714286,0.972602739726027,0.886206896551724,710,79,61,20,0.899873257287706,0.934825543120474,0.113793103448276,1,"OverTime JobLevelB MaritalStatus JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4877",0.314285714285714,0.945205479452055,0.84367816091954,69,9.6,4.4,4,0.878075858187173,0.910221773173062,0.15632183908046,0.521428571428571,0.971232876712329,0.898850574712644,709,67,73,21,0.913659793814433,0.941567065073041,0.101149425287356,1,"OverTime JobLevelB MaritalStatus JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",7
"4886",0.314285714285714,0.889041095890411,0.796551724137931,64.9,9.6,4.4,8.1,0.871147370093657,0.879836172631148,0.203448275862069,0.957142857142857,0.991780821917808,0.986206896551724,724,6,134,6,0.991780821917808,0.991780821917808,0.0137931034482759,1,"OverTime JobLevelB Age YearsAtCompany JobSatisfaction NumCompaniesWorkedB WorkLifeBalanceB",7
"4944",0.314285714285714,0.886301369863014,0.794252873563218,64.7,9.6,4.4,8.3,0.870670717856692,0.877981625208299,0.205747126436782,0.992857142857143,0.997260273972603,0.996551724137931,728,1,139,2,0.998628257887517,0.997943797121316,0.00344827586206897,1,"OverTime MaritalStatus Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",7
"6302",0.314285714285714,0.910958904109589,0.814942528735632,66.5,9.6,4.4,6.5,0.873959172769299,0.891798008545158,0.185057471264368,0.864285714285714,0.99041095890411,0.970114942528736,723,19,121,7,0.974393530997305,0.982336956521739,0.0298850574712644,1,"OverTime StockOptionLevel JobLevelB MaritalStatus Age JobInvolvementB EnviornmentSatisfactionB Education",8
"6328",0.314285714285714,0.932876712328767,0.833333333333333,68.1,9.6,4.4,4.9,0.876747033706838,0.903781120329012,0.166666666666667,0.792857142857143,0.979452054794521,0.949425287356322,715,29,111,15,0.961021505376344,0.970149253731343,0.0505747126436782,1,"OverTime StockOptionLevel JobLevelB MaritalStatus YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",8
"6463",0.314285714285714,0.89041095890411,0.797701149425287,65,9.6,4.4,8,0.871643435786725,0.880553385720954,0.202298850574713,0.978571428571429,0.997260273972603,0.994252873563218,728,3,137,2,0.995896032831737,0.996577686516085,0.00574712643678161,1,"OverTime StockOptionLevel Age YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",8
"7482",0.314285714285714,0.943835616438356,0.842528735632184,68.9,9.6,4.4,4.1,0.877985480184681,0.90957029149186,0.157471264367816,0.707142857142857,0.972602739726027,0.929885057471264,710,41,99,20,0.945406125166445,0.958811613774477,0.0701149425287356,1,"OverTime StockOptionLevel JobLevelB MaritalStatus JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",9
"121",0.307142857142857,0.93972602739726,0.837931034482759,68.6,9.7,4.3,4.4,0.877090805852434,0.906760676096035,0.162068965517241,0.371428571428571,0.938356164383562,0.847126436781609,685,88,52,45,0.886157826649418,0.911510312707917,0.152873563218391,3,"OverTime JobLevelB WorkLifeBalanceB",3
"127",0.307142857142857,0.946575342465753,0.84367816091954,69.1,9.7,4.3,3.9,0.877000539639085,0.910360206196553,0.15632183908046,0.314285714285714,0.946575342465753,0.844827586206897,691,96,44,39,0.878017789072427,0.911008569545155,0.155172413793103,27,"OverTime MaritalStatus EnviornmentSatisfactionB",3
"447",0.307142857142857,0.943835616438356,0.841379310344828,68.9,9.7,4.3,4.1,0.876780581357817,0.908857231800972,0.158620689655172,0.335714285714286,0.943835616438356,0.845977011494253,689,93,47,41,0.881074168797954,0.911375661375661,0.154022988505747,5,"OverTime StockOptionLevel MaritalStatus EnviornmentSatisfactionB",4
"778",0.307142857142857,0.898630136986301,0.803448275862069,65.6,9.7,4.3,7.4,0.871201246612206,0.884616461293959,0.196551724137931,0.492857142857143,0.950684931506849,0.877011494252874,694,71,69,36,0.90718954248366,0.928428093645485,0.122988505747126,1,"StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction",4
"1289",0.307142857142857,0.942465753424658,0.840229885057471,68.8,9.7,4.3,4.2,0.876860306693481,0.90824399142377,0.159770114942529,0.414285714285714,0.978082191780822,0.88735632183908,714,82,58,16,0.896984924623116,0.935779816513762,0.11264367816092,1,"OverTime StockOptionLevel JobLevelB NumCompaniesWorkedB Education",5
"1290",0.307142857142857,0.96027397260274,0.855172413793103,70.1,9.7,4.3,2.9,0.878804130614785,0.917454082975431,0.144827586206897,0.335714285714286,0.96986301369863,0.867816091954023,708,93,47,22,0.883895131086142,0.924885695623775,0.132183908045977,1,"OverTime StockOptionLevel JobLevelB NumCompaniesWorkedB WorkLifeBalanceB",5
"1305",0.307142857142857,0.90958904109589,0.81264367816092,66.4,9.7,4.3,6.6,0.873083569456105,0.89022779065671,0.18735632183908,0.671428571428571,0.971232876712329,0.922988505747126,709,46,94,21,0.939072847682119,0.954882154882155,0.0770114942528736,1,"OverTime StockOptionLevel MaritalStatus YearsAtCompany Education",5
"1363",0.307142857142857,0.943835616438356,0.841379310344828,68.9,9.7,4.3,4.1,0.876748969297918,0.908819396675051,0.158620689655172,0.507142857142857,0.964383561643836,0.890804597701149,704,69,71,26,0.910737386804657,0.936793080505655,0.109195402298851,1,"OverTime StockOptionLevel JobSatisfaction NumCompaniesWorkedB Education",5
"1386",0.307142857142857,0.935616438356164,0.83448275862069,68.3,9.7,4.3,4.7,0.876003025449428,0.904493023533367,0.16551724137931,0.55,0.953424657534247,0.888505747126437,696,63,77,34,0.91699604743083,0.934855607790463,0.111494252873563,1,"OverTime JobLevelB MaritalStatus YearsAtCompany JobInvolvementB",5
"1392",0.307142857142857,0.949315068493151,0.845977011494253,69.3,9.7,4.3,3.7,0.877489891886516,0.911787523851531,0.154022988505747,0.414285714285714,0.971232876712329,0.881609195402299,709,82,58,21,0.896333754740834,0.932281393819855,0.118390804597701,1,"OverTime JobLevelB MaritalStatus JobSatisfaction NumCompaniesWorkedB",5
"1457",0.307142857142857,0.950684931506849,0.847126436781609,69.4,9.7,4.3,3.6,0.877655290508849,0.912518530302561,0.152873563218391,0.392857142857143,0.96027397260274,0.868965517241379,701,85,55,29,0.891857506361323,0.924802110817942,0.131034482758621,1,"OverTime JobLevelB JobInvolvementB Education WorkLifeBalanceB",5
"2715",0.307142857142857,0.9,0.804597701149425,65.7,9.7,4.3,7.3,0.871517915966546,0.88535962467267,0.195402298850575,0.864285714285714,0.989041095890411,0.968965517241379,722,19,121,8,0.974358974358974,0.981645139360979,0.0310344827586207,1,"OverTime StockOptionLevel JobLevelB MaritalStatus Age Education",6
"2732",0.307142857142857,0.964383561643836,0.858620689655172,70.4,9.7,4.3,2.6,0.879489765188968,0.919732083944056,0.141379310344828,0.364285714285714,0.968493150684931,0.871264367816092,707,89,51,23,0.888190954773869,0.926605504587156,0.128735632183908,3,"OverTime StockOptionLevel JobLevelB MaritalStatus NumCompaniesWorkedB EnviornmentSatisfactionB",6
"2733",0.307142857142857,0.945205479452055,0.842528735632184,69,9.7,4.3,4,0.877072948442551,0.909407092352654,0.157471264367816,0.5,0.967123287671233,0.891954022988506,706,70,70,24,0.90979381443299,0.937583001328021,0.108045977011494,1,"OverTime StockOptionLevel JobLevelB MaritalStatus NumCompaniesWorkedB Education",6
"2774",0.307142857142857,0.953424657534247,0.849425287356322,69.6,9.7,4.3,3.4,0.877989390572565,0.914022601253023,0.150574712643678,0.464285714285714,0.980821917808219,0.897701149425287,716,75,65,14,0.905183312262958,0.941485864562788,0.102298850574713,1,"OverTime StockOptionLevel JobLevelB JobSatisfaction JobInvolvementB NumCompaniesWorkedB",6
"2793",0.307142857142857,0.958904109589041,0.854022988505747,70,9.7,4.3,3,0.878419860765805,0.916679968223957,0.145977011494253,0.392857142857143,0.967123287671233,0.874712643678161,706,85,55,24,0.892541087231353,0.928336620644313,0.125287356321839,1,"OverTime StockOptionLevel JobLevelB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"2911",0.307142857142857,0.928767123287671,0.828735632183908,67.8,9.7,4.3,5.2,0.875388860343821,0.901030545092165,0.171264367816092,0.471428571428571,0.967123287671233,0.88735632183908,706,74,66,24,0.905128205128205,0.935099337748344,0.11264367816092,1,"OverTime StockOptionLevel JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"2955",0.307142857142857,0.93013698630137,0.829885057471264,67.9,9.7,4.3,5.1,0.875734185907968,0.901678879806469,0.170114942528736,0.721428571428571,0.968493150684931,0.928735632183908,707,39,101,23,0.947721179624665,0.9579945799458,0.071264367816092,1,"OverTime JobLevelB MaritalStatus YearsAtCompany Education WorkLifeBalanceB",6
"2956",0.307142857142857,0.949315068493151,0.845977011494253,69.3,9.7,4.3,3.7,0.877513291281786,0.911813265539706,0.154022988505747,0.457142857142857,0.972602739726027,0.889655172413793,710,76,64,20,0.903307888040712,0.936675461741425,0.110344827586207,1,"OverTime JobLevelB MaritalStatus JobSatisfaction JobInvolvementB NumCompaniesWorkedB",6
"3050",0.307142857142857,0.894520547945205,0.8,65.3,9.7,4.3,7.7,0.871355966041022,0.882202053834304,0.2,0.985714285714286,0.998630136986301,0.996551724137931,729,2,138,1,0.997264021887825,0.997946611909651,0.00344827586206897,1,"OverTime MaritalStatus Age YearsAtCompany JobSatisfaction WorkLifeBalanceB",6
"4593",0.307142857142857,0.919178082191781,0.820689655172414,67.1,9.7,4.3,5.9,0.874178583794014,0.89568179882558,0.179310344827586,0.807142857142857,0.972602739726027,0.945977011494253,710,27,113,20,0.963364993215739,0.967961826857532,0.0540229885057471,1,"OverTime StockOptionLevel JobLevelB MaritalStatus YearsAtCompany Education WorkLifeBalanceB",7
"4613",0.307142857142857,0.93972602739726,0.837931034482759,68.6,9.7,4.3,4.4,0.876608483451144,0.906742581783994,0.162068965517241,0.492857142857143,0.963013698630137,0.88735632183908,703,71,69,27,0.908268733850129,0.934840425531915,0.11264367816092,1,"OverTime StockOptionLevel JobLevelB MaritalStatus EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"4669",0.307142857142857,0.950684931506849,0.847126436781609,69.4,9.7,4.3,3.6,0.877937276876261,0.91251323817296,0.152873563218391,0.464285714285714,0.979452054794521,0.896551724137931,715,75,65,15,0.905063291139241,0.940789473684211,0.103448275862069,1,"OverTime StockOptionLevel JobLevelB JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4674",0.307142857142857,0.934246575342466,0.833333333333333,68.2,9.7,4.3,4.8,0.875766703943129,0.903669748740185,0.166666666666667,0.642857142857143,0.964383561643836,0.91264367816092,704,50,90,26,0.93368700265252,0.948787061994609,0.0873563218390805,1,"OverTime StockOptionLevel JobLevelB JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",7
"4735",0.307142857142857,0.926027397260274,0.826436781609195,67.6,9.7,4.3,5.4,0.874564663456156,0.899331124938331,0.173563218390805,0.807142857142857,0.979452054794521,0.951724137931034,715,27,113,15,0.963611859838275,0.971467391304348,0.0482758620689655,1,"OverTime StockOptionLevel MaritalStatus YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4809",0.307142857142857,0.946575342465753,0.84367816091954,69.1,9.7,4.3,3.9,0.876886383068733,0.91024727851576,0.15632183908046,0.442857142857143,0.967123287671233,0.882758620689655,706,78,62,24,0.900510204081633,0.932628797886394,0.117241379310345,1,"OverTime StockOptionLevel JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"6455",0.307142857142857,0.942465753424658,0.840229885057471,68.8,9.7,4.3,4.2,0.876617867581141,0.908162338718611,0.159770114942529,0.485714285714286,0.975342465753425,0.896551724137931,712,72,68,18,0.908163265306122,0.940554821664465,0.103448275862069,1,"OverTime StockOptionLevel MaritalStatus JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",8
"6484",0.307142857142857,0.915068493150685,0.817241379310345,66.8,9.7,4.3,6.2,0.873221081279357,0.893367901883245,0.182758620689655,0.985714285714286,0.995890410958904,0.994252873563218,727,2,138,3,0.997256515775034,0.996572995202193,0.00574712643678161,1,"OverTime JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB",8
"6489",0.307142857142857,0.886301369863014,0.793103448275862,64.7,9.7,4.3,8.3,0.870461190993113,0.877745512123962,0.206896551724138,0.978571428571429,1,0.996551724137931,730,3,137,0,0.995907230559345,0.997949419002051,0.00344827586206897,1,"OverTime JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction NumCompaniesWorkedB Education",8
"8024",0.307142857142857,0.897260273972603,0.802298850574713,65.5,9.7,4.3,7.5,0.870914713680936,0.883618637619874,0.197701149425287,0.985714285714286,0.998630136986301,0.996551724137931,729,2,138,1,0.997264021887825,0.997946611909651,0.00344827586206897,1,"OverTime JobLevelB MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",10
"441",0.307142857142857,0.965753424657534,0.859770114942529,70.5,9.7,4.3,2.5,0.879203900082667,0.920239194439434,0.140229885057471,0.314285714285714,0.971232876712329,0.86551724137931,709,96,44,21,0.880745341614907,0.923778501628664,0.13448275862069,1,"OverTime StockOptionLevel JobLevelB WorkLifeBalanceB",4
"1265",0.307142857142857,0.967123287671233,0.860919540229885,70.6,9.7,4.3,2.4,0.879682416747726,0.920906526180084,0.139080459770115,0.321428571428571,0.96986301369863,0.86551724137931,708,95,45,22,0.881693648816936,0.923679060665362,0.13448275862069,3,"OverTime StockOptionLevel JobLevelB MaritalStatus WorkLifeBalanceB",5
"1365",0.307142857142857,0.953424657534247,0.849425287356322,69.6,9.7,4.3,3.4,0.877927083370093,0.913798719400905,0.150574712643678,0.4,0.96027397260274,0.870114942528736,701,84,56,29,0.892993630573248,0.925412541254125,0.129885057471264,3,"OverTime StockOptionLevel JobSatisfaction EnviornmentSatisfactionB Education",5
